Datum,long_ct/kWh,short_ct/kWh
08.01.2024 14:00,7.06,17.93
08.01.2024 14:15,9.26,19.51
08.01.2024 14:30,9.26,17.82
08.01.2024 14:45,7.01,18.38
08.01.2024 15:00,6.97,16.62
08.01.2024 15:15,6.91,16.89
08.01.2024 15:30,6.88,15.67
08.01.2024 15:45,6.72,16.47
08.01.2024 16:00,5.46,14.72
08.01.2024 16:15,7.37,16.32
08.01.2024 16:30,5.54,16.34
08.01.2024 16:45,7.76,16.38
08.01.2024 17:00,5.78,16.39
08.01.2024 17:15,7.07,16.41
08.01.2024 17:30,6.85,16.55
08.01.2024 17:45,7.56,16.55
08.01.2024 18:00,5.66,16.4
08.01.2024 18:15,6.81,15.63
08.01.2024 18:30,7.75,16.42
08.01.2024 18:45,7.44,16.5
08.01.2024 19:00,7.66,18.18
08.01.2024 19:15,7.77,16.52
08.01.2024 19:30,7.77,16.48
08.01.2024 19:45,6.88,16.44
08.01.2024 20:00,10.04,19.63
08.01.2024 20:15,10.04,19.33
08.01.2024 20:30,7.69,17.76
08.01.2024 20:45,7.51,16.25
08.01.2024 21:00,6.3,19.95
08.01.2024 21:15,6.48,20.52
08.01.2024 21:30,6.39,16.81
08.01.2024 21:45,-0.67,16.43
08.01.2024 22:00,-0.23,16.41
08.01.2024 22:15,6.46,18.29
08.01.2024 22:30,6.48,19.65
08.01.2024 22:45,5.75,16.77
08.01.2024 23:00,5.37,17.49
08.01.2024 23:15,5.81,17.66
08.01.2024 23:30,6.04,15.56
08.01.2024 23:45,4.81,15.63
09.01.2024 00:00,4.56,15.77
09.01.2024 00:15,6.47,13.85
09.01.2024 00:30,5.71,15.05
09.01.2024 00:45,4.55,13.81
09.01.2024 01:00,5.37,17.82
09.01.2024 01:15,6.53,15.12
09.01.2024 01:30,6.57,14.56
09.01.2024 01:45,3.76,14.58
09.01.2024 02:00,3.98,18.05
09.01.2024 02:15,5.25,16.75
09.01.2024 02:30,5.37,14.82
09.01.2024 02:45,6.17,14.63
09.01.2024 03:00,5.17,15.85
09.01.2024 03:15,5.26,14.83
09.01.2024 03:30,4.99,14.84
09.01.2024 03:45,4.29,10.66
09.01.2024 04:00,4.72,14.5
09.01.2024 04:15,4.4,14.38
09.01.2024 04:30,4.82,14.38
09.01.2024 04:45,4.77,14.43
09.01.2024 05:00,3.77,14.87
09.01.2024 05:15,6.55,14.86
09.01.2024 05:30,6.41,15.82
09.01.2024 05:45,8.17,16.15
09.01.2024 06:00,3.98,14.01
09.01.2024 06:15,7.49,13.73
09.01.2024 06:30,7.65,18.84
09.01.2024 06:45,7.85,22.46
09.01.2024 07:00,6.94,20.65
09.01.2024 07:15,7.6,17.24
09.01.2024 07:30,7.59,19.4
09.01.2024 07:45,7.42,19.95
09.01.2024 08:00,10.05,21.2
09.01.2024 08:15,10.05,22.29
09.01.2024 08:30,11.77,21.34
09.01.2024 08:45,11.77,22.56
09.01.2024 09:00,7.65,19.5
09.01.2024 09:15,11.11,18.66
09.01.2024 09:30,7.65,18.34
09.01.2024 09:45,7.22,17.5
09.01.2024 10:00,7.51,17.15
09.01.2024 10:15,7.61,17.77
09.01.2024 10:30,7.55,16.25
09.01.2024 10:45,7.29,15.74
09.01.2024 11:00,7.2,15.8
09.01.2024 11:15,7.65,18.31
09.01.2024 11:30,7.51,16.95
09.01.2024 11:45,7.38,16.95
09.01.2024 12:00,7.27,18.45
09.01.2024 12:15,6.69,18.71
09.01.2024 12:30,4.88,14.85
09.01.2024 12:45,4.13,14.11
09.01.2024 13:00,5.34,17.18
09.01.2024 13:15,8.8,18.47
09.01.2024 13:30,8.8,18.57
09.01.2024 13:45,8.8,17.64
09.01.2024 14:00,7.61,19.42
09.01.2024 14:15,7.65,18.21
09.01.2024 14:30,7.55,18.26
09.01.2024 14:45,7.65,18.1
09.01.2024 15:00,7.54,17.14
09.01.2024 15:15,7.51,17.31
09.01.2024 15:30,7.65,17.91
09.01.2024 15:45,10.2,19.25
09.01.2024 16:00,8.45,17.66
09.01.2024 16:15,8.54,17.52
09.01.2024 16:30,8.54,17.88
09.01.2024 16:45,8.53,18.06
09.01.2024 17:00,7.07,19.22
09.01.2024 17:15,7.56,19.08
09.01.2024 17:30,6.89,19.41
09.01.2024 17:45,7.5,20.96
09.01.2024 18:00,7.38,18.88
09.01.2024 18:15,7.48,18.89
09.01.2024 18:30,7.22,21.53
09.01.2024 18:45,7.5,20.75
09.01.2024 19:00,7.58,19.39
09.01.2024 19:15,6.32,18.12
09.01.2024 19:30,5.8,17.86
09.01.2024 19:45,5.32,22
09.01.2024 20:00,6.34,18.18
09.01.2024 20:15,6.66,18.87
09.01.2024 20:30,6.18,16.48
09.01.2024 20:45,5.09,16.15
09.01.2024 21:00,6.73,15.58
09.01.2024 21:15,8.25,15.43
09.01.2024 21:30,8.17,15.32
09.01.2024 21:45,4.32,13.92
09.01.2024 22:00,1.8,16.23
09.01.2024 22:15,7.25,14.92
09.01.2024 22:30,7.32,16.05
09.01.2024 22:45,5.29,15.07
09.01.2024 23:00,5.72,18.51
09.01.2024 23:15,6.62,16.2
09.01.2024 23:30,5.54,14.48
09.01.2024 23:45,4.82,14.65
10.01.2024 00:00,4,21.13
10.01.2024 00:15,7.98,19.53
10.01.2024 00:30,6.21,16.35
10.01.2024 00:45,5.98,14.06
10.01.2024 01:00,5.94,16.47
10.01.2024 01:15,5.94,15.85
10.01.2024 01:30,5.86,14.25
10.01.2024 01:45,5.93,13.81
10.01.2024 02:00,7.7,18.09
10.01.2024 02:15,7.7,16.09
10.01.2024 02:30,7.7,16.47
10.01.2024 02:45,5.65,14.57
10.01.2024 03:00,5.76,15.98
10.01.2024 03:15,5.74,13.94
10.01.2024 03:30,5.41,14.54
10.01.2024 03:45,5.48,14.34
10.01.2024 04:00,5.76,13.42
10.01.2024 04:15,5.73,13.99
10.01.2024 04:30,7.58,14.54
10.01.2024 04:45,7.58,15.42
10.01.2024 05:00,4.98,13.54
10.01.2024 05:15,5.02,13.87
10.01.2024 05:30,7.83,17.1
10.01.2024 05:45,5.88,18.18
10.01.2024 06:00,6.66,14.53
10.01.2024 06:15,8.97,15.97
10.01.2024 06:30,8.97,17.89
10.01.2024 06:45,8.97,18.76
10.01.2024 07:00,7.47,18.77
10.01.2024 07:15,7.65,19.52
10.01.2024 07:30,10.65,20.4
10.01.2024 07:45,10.65,27.47
10.01.2024 08:00,11.94,27.73
10.01.2024 08:15,11.94,26.87
10.01.2024 08:30,11.94,21.54
10.01.2024 08:45,11.94,21.82
10.01.2024 09:00,10.9,23.39
10.01.2024 09:15,10.9,21.62
10.01.2024 09:30,10.9,21.79
10.01.2024 09:45,7.51,19.98
10.01.2024 10:00,7.63,23.14
10.01.2024 10:15,9.89,23.14
10.01.2024 10:30,7.64,23.11
10.01.2024 10:45,7.53,20.78
10.01.2024 11:00,7.48,17.07
10.01.2024 11:15,9.32,17.81
10.01.2024 11:30,7.52,17.81
10.01.2024 11:45,9.32,20.26
10.01.2024 12:00,8.92,19.34
10.01.2024 12:15,7.11,18.88
10.01.2024 12:30,7.03,16.83
10.01.2024 12:45,6.98,16.76
10.01.2024 13:00,7,18.35
10.01.2024 13:15,7.05,18.87
10.01.2024 13:30,7.05,17.42
10.01.2024 13:45,7.02,17.8
10.01.2024 14:00,7.46,17.7
10.01.2024 14:15,9.32,17.88
10.01.2024 14:30,9.32,18.09
10.01.2024 14:45,7.5,17.55
10.01.2024 15:00,7.56,16.88
10.01.2024 15:15,7.61,17.27
10.01.2024 15:30,7.61,17.4
10.01.2024 15:45,7.55,18.32
10.01.2024 16:00,6.08,19.04
10.01.2024 16:15,6.41,18.7
10.01.2024 16:30,6.36,19.3
10.01.2024 16:45,7.44,19.66
10.01.2024 17:00,6.74,44.32
10.01.2024 17:15,6.89,49.54
10.01.2024 17:30,7.49,57.4
10.01.2024 17:45,7.55,58.73
10.01.2024 18:00,7.22,128.5
10.01.2024 18:15,7.54,120.72
10.01.2024 18:30,7.61,66.51
10.01.2024 18:45,7.63,61.54
10.01.2024 19:00,11.11,22.59
10.01.2024 19:15,7.58,20.02
10.01.2024 19:30,7.57,18.48
10.01.2024 19:45,5.76,17.46
10.01.2024 20:00,7.19,22.52
10.01.2024 20:15,10.01,22.07
10.01.2024 20:30,7.96,17.32
10.01.2024 20:45,7.6,14.69
10.01.2024 21:00,7.28,17.92
10.01.2024 21:15,7.1,17.56
10.01.2024 21:30,6.54,16.09
10.01.2024 21:45,4.3,15.88
10.01.2024 22:00,4.25,15.79
10.01.2024 22:15,6.79,16.02
10.01.2024 22:30,6.8,15.22
10.01.2024 22:45,5.84,15.21
10.01.2024 23:00,4.62,17.61
10.01.2024 23:15,5.1,16.15
10.01.2024 23:30,5.92,14.55
10.01.2024 23:45,3.4,14.15
11.01.2024 00:00,3.94,15.27
11.01.2024 00:15,5.56,14.32
11.01.2024 00:30,5.5,13.7
11.01.2024 00:45,5.56,13.71
11.01.2024 01:00,7.61,16.69
11.01.2024 01:15,5.4,15.25
11.01.2024 01:30,5.4,13.69
11.01.2024 01:45,5.36,13.66
11.01.2024 02:00,5.18,13.36
11.01.2024 02:15,5.19,13.22
11.01.2024 02:30,5.19,14.96
11.01.2024 02:45,4.72,13.2
11.01.2024 03:00,4.47,13.62
11.01.2024 03:15,5.23,14.01
11.01.2024 03:30,5.23,13.78
11.01.2024 03:45,5.17,13.27
11.01.2024 04:00,5,16.52
11.01.2024 04:15,5.33,14.29
11.01.2024 04:30,5.32,13.36
11.01.2024 04:45,5.22,14.23
11.01.2024 05:00,4.24,13.29
11.01.2024 05:15,5.35,13.79
11.01.2024 05:30,6.81,17.22
11.01.2024 05:45,4.69,19.75
11.01.2024 06:00,3.78,15.23
11.01.2024 06:15,5.42,15.29
11.01.2024 06:30,7.63,21.61
11.01.2024 06:45,7.63,23.68
11.01.2024 07:00,6.89,17.89
11.01.2024 07:15,10.48,18.74
11.01.2024 07:30,10.48,24.63
11.01.2024 07:45,10.48,30.11
11.01.2024 08:00,6.67,24.51
11.01.2024 08:15,7,21.28
11.01.2024 08:30,7.2,20.42
11.01.2024 08:45,12.37,20.23
11.01.2024 09:00,6.9,20.21
11.01.2024 09:15,7.03,19.43
11.01.2024 09:30,7.12,19.42
11.01.2024 09:45,7.04,17.74
11.01.2024 10:00,7.2,19.53
11.01.2024 10:15,7.06,19.79
11.01.2024 10:30,7.04,16.16
11.01.2024 10:45,6.64,15.99
11.01.2024 11:00,6.12,15.87
11.01.2024 11:15,6.56,15.88
11.01.2024 11:30,6.58,14.99
11.01.2024 11:45,6.46,14.99
11.01.2024 12:00,6.27,19.36
11.01.2024 12:15,6.02,15.79
11.01.2024 12:30,5.82,14.19
11.01.2024 12:45,5.08,14.22
11.01.2024 13:00,5.88,16.3
11.01.2024 13:15,6.11,14.21
11.01.2024 13:30,6.07,14.17
11.01.2024 13:45,5.99,14.29
11.01.2024 14:00,6.79,14.95
11.01.2024 14:15,6.9,14.95
11.01.2024 14:30,6.9,17.98
11.01.2024 14:45,6.83,17.92
11.01.2024 15:00,7.97,15.44
11.01.2024 15:15,8.39,15.36
11.01.2024 15:30,8.43,17.36
11.01.2024 15:45,8.42,19.55
11.01.2024 16:00,7.31,23.03
11.01.2024 16:15,8.23,23.03
11.01.2024 16:30,7.44,27.39
11.01.2024 16:45,7.52,27.39
11.01.2024 17:00,9.9,17.04
11.01.2024 17:15,12.08,19.62
11.01.2024 17:30,11.38,18.49
11.01.2024 17:45,10.31,22.44
11.01.2024 18:00,6.94,18.81
11.01.2024 18:15,6.97,19.01
11.01.2024 18:30,6.76,19.5
11.01.2024 18:45,6.73,21.09
11.01.2024 19:00,6.92,20.59
11.01.2024 19:15,6.99,19.22
11.01.2024 19:30,6.78,17.24
11.01.2024 19:45,5.91,16.51
11.01.2024 20:00,6.24,19.43
11.01.2024 20:15,6.85,18.99
11.01.2024 20:30,6.41,15.34
11.01.2024 20:45,6.44,14.71
11.01.2024 21:00,6.07,17.93
11.01.2024 21:15,6.66,17.26
11.01.2024 21:30,6.38,14.05
11.01.2024 21:45,4.88,13.23
11.01.2024 22:00,4.74,14.75
11.01.2024 22:15,6.3,16.73
11.01.2024 22:30,6.3,14.22
11.01.2024 22:45,6.08,13.91
11.01.2024 23:00,6.13,17
11.01.2024 23:15,6.2,17.24
11.01.2024 23:30,5.94,14.38
11.01.2024 23:45,5.3,13.23
12.01.2024 00:00,4.34,16.96
12.01.2024 00:15,7.46,17.68
12.01.2024 00:30,5.41,14.54
12.01.2024 00:45,3.81,13.09
12.01.2024 01:00,3.8,15.93
12.01.2024 01:15,5.33,14.89
12.01.2024 01:30,4.42,13.51
12.01.2024 01:45,3.89,11.68
12.01.2024 02:00,4.07,15.44
12.01.2024 02:15,5.24,13.48
12.01.2024 02:30,5.18,14.24
12.01.2024 02:45,4.75,13.25
12.01.2024 03:00,7.1,14.11
12.01.2024 03:15,5.11,14.14
12.01.2024 03:30,4.5,13.22
12.01.2024 03:45,4.41,13.11
12.01.2024 04:00,4.71,13.21
12.01.2024 04:15,5.04,13.15
12.01.2024 04:30,5.04,13.09
12.01.2024 04:45,4.98,13.56
12.01.2024 05:00,3.74,11.79
12.01.2024 05:15,4.5,13.13
12.01.2024 05:30,5.16,15.31
12.01.2024 05:45,5.14,16.23
12.01.2024 06:00,2.15,13.83
12.01.2024 06:15,5.97,13.53
12.01.2024 06:30,8.36,16.49
12.01.2024 06:45,8.36,20.31
12.01.2024 07:00,5.75,16.48
12.01.2024 07:15,7.03,15.59
12.01.2024 07:30,7.13,17.82
12.01.2024 07:45,9.89,19.94
12.01.2024 08:00,7.16,17.43
12.01.2024 08:15,11.56,18.15
12.01.2024 08:30,11.56,18.37
12.01.2024 08:45,6.99,18.64
12.01.2024 09:00,7.2,20.61
12.01.2024 09:15,10.66,19.62
12.01.2024 09:30,9.41,17.69
12.01.2024 09:45,9.76,15.49
12.01.2024 10:00,9.68,18.27
12.01.2024 10:15,9.68,18.92
12.01.2024 10:30,9.68,17.53
12.01.2024 10:45,9,16.05
12.01.2024 11:00,8.69,15.25
12.01.2024 11:15,8.82,14.89
12.01.2024 11:30,9.06,15.82
12.01.2024 11:45,9.06,16.13
12.01.2024 12:00,8.64,19.4
12.01.2024 12:15,8.64,17.92
12.01.2024 12:30,8.63,13.3
12.01.2024 12:45,8.5,13.7
12.01.2024 13:00,8.41,16.23
12.01.2024 13:15,8.41,16.81
12.01.2024 13:30,8.06,13.92
12.01.2024 13:45,7.9,12.94
12.01.2024 14:00,7.5,12.91
12.01.2024 14:15,8.31,12.67
12.01.2024 14:30,8.21,12.67
12.01.2024 14:45,8.16,12.48
12.01.2024 15:00,6.92,13.21
12.01.2024 15:15,6.75,14.4
12.01.2024 15:30,6.85,13.34
12.01.2024 15:45,6.68,14.07
12.01.2024 16:00,5.47,14.58
12.01.2024 16:15,7.13,15.12
12.01.2024 16:30,7.2,16.9
12.01.2024 16:45,9.61,16.93
12.01.2024 17:00,6.19,17.38
12.01.2024 17:15,7.65,16.9
12.01.2024 17:30,10.53,17.84
12.01.2024 17:45,10.53,18.1
12.01.2024 18:00,6.11,17.9
12.01.2024 18:15,6.47,17.68
12.01.2024 18:30,5.51,15.84
12.01.2024 18:45,6.2,15.51
12.01.2024 19:00,6.75,16.33
12.01.2024 19:15,5.34,15.89
12.01.2024 19:30,5.56,15.43
12.01.2024 19:45,3.82,13.63
12.01.2024 20:00,4.99,15.85
12.01.2024 20:15,6.71,14.25
12.01.2024 20:30,6.02,13.52
12.01.2024 20:45,4.42,12.41
12.01.2024 21:00,3.97,17.39
12.01.2024 21:15,6.56,16.15
12.01.2024 21:30,6.27,14.18
12.01.2024 21:45,3.76,13.4
12.01.2024 22:00,3.12,13.34
12.01.2024 22:15,5.96,13.38
12.01.2024 22:30,6.09,13.09
12.01.2024 22:45,6.22,13.09
12.01.2024 23:00,6.3,13.59
12.01.2024 23:15,5.66,13.23
12.01.2024 23:30,5.23,13.08
12.01.2024 23:45,2.52,12.39
13.01.2024 00:00,2.52,14.89
13.01.2024 00:15,6.04,15.02
13.01.2024 00:30,0.8,12.57
13.01.2024 00:45,1.25,12.57
13.01.2024 01:00,6.51,13.82
13.01.2024 01:15,5.93,13.2
13.01.2024 01:30,5.77,12.54
13.01.2024 01:45,5.72,12.12
13.01.2024 02:00,5.58,14.26
13.01.2024 02:15,5.51,13.2
13.01.2024 02:30,5.57,12.77
13.01.2024 02:45,4.39,12.56
13.01.2024 03:00,5.51,13.64
13.01.2024 03:15,5.58,13.09
13.01.2024 03:30,5.58,13.95
13.01.2024 03:45,5.51,13.22
13.01.2024 04:00,5.47,13.49
13.01.2024 04:15,5.49,13.13
13.01.2024 04:30,5.49,12.88
13.01.2024 04:45,3.7,13.09
13.01.2024 05:00,3.65,13.06
13.01.2024 05:15,3.98,12.65
13.01.2024 05:30,4.38,13.75
13.01.2024 05:45,5.33,14.08
13.01.2024 06:00,-1.22,12.24
13.01.2024 06:15,5.5,12.51
13.01.2024 06:30,6.42,14.28
13.01.2024 06:45,5.67,15.66
13.01.2024 07:00,-0.14,12.65
13.01.2024 07:15,4.68,12.54
13.01.2024 07:30,3.61,14.08
13.01.2024 07:45,5.61,14.88
13.01.2024 08:00,5.65,13
13.01.2024 08:15,5.87,13.99
13.01.2024 08:30,5.85,14
13.01.2024 08:45,6.75,16.12
13.01.2024 09:00,7.52,25.8
13.01.2024 09:15,7.52,33.59
13.01.2024 09:30,7.74,14.84
13.01.2024 09:45,7.74,14.72
13.01.2024 10:00,7.93,17.85
13.01.2024 10:15,7.93,18.01
13.01.2024 10:30,7.93,15.18
13.01.2024 10:45,7.93,15.21
13.01.2024 11:00,7.82,16.18
13.01.2024 11:15,6.76,16.46
13.01.2024 11:30,6.76,15.49
13.01.2024 11:45,6.36,15.41
13.01.2024 12:00,6.62,15.86
13.01.2024 12:15,6.74,16.83
13.01.2024 12:30,6.69,14.29
13.01.2024 12:45,6.58,14.77
13.01.2024 13:00,5.71,15.09
13.01.2024 13:15,5.63,14.46
13.01.2024 13:30,5.74,13.85
13.01.2024 13:45,5.71,14.23
13.01.2024 14:00,4.51,15.5
13.01.2024 14:15,7.37,15.92
13.01.2024 14:30,7.37,16.55
13.01.2024 14:45,5.62,16.47
13.01.2024 15:00,2.33,16.41
13.01.2024 15:15,2.44,16.37
13.01.2024 15:30,5.32,15.93
13.01.2024 15:45,1.82,15.12
13.01.2024 16:00,-3.31,16.38
13.01.2024 16:15,1.51,16.39
13.01.2024 16:30,-0.37,13.84
13.01.2024 16:45,4.85,14.14
13.01.2024 17:00,1.14,19.18
13.01.2024 17:15,6.25,16.89
13.01.2024 17:30,8.37,18.91
13.01.2024 17:45,8.37,20.85
13.01.2024 18:00,6.17,14.64
13.01.2024 18:15,6.21,19.42
13.01.2024 18:30,5.97,19.68
13.01.2024 18:45,4.5,19.65
13.01.2024 19:00,6.58,20.24
13.01.2024 19:15,6.54,16.86
13.01.2024 19:30,5.55,14.03
13.01.2024 19:45,6,13.75
13.01.2024 20:00,6.34,19.38
13.01.2024 20:15,5.14,17.34
13.01.2024 20:30,5.72,13.96
13.01.2024 20:45,4.51,13.76
13.01.2024 21:00,5.55,16.46
13.01.2024 21:15,4.31,17.48
13.01.2024 21:30,4.52,17.48
13.01.2024 21:45,1.78,13.94
13.01.2024 22:00,2.22,15.83
13.01.2024 22:15,5.99,15.81
13.01.2024 22:30,6.11,14.22
13.01.2024 22:45,5.27,14.5
13.01.2024 23:00,4.37,16.47
13.01.2024 23:15,5.68,15.15
13.01.2024 23:30,4.91,13.64
13.01.2024 23:45,2.41,10.63
14.01.2024 00:00,3.81,16.35
14.01.2024 00:15,5.32,15.76
14.01.2024 00:30,2.57,12.87
14.01.2024 00:45,-6.31,10.14
14.01.2024 01:00,3.5,15.81
14.01.2024 01:15,4.57,13.88
14.01.2024 01:30,3.35,13.2
14.01.2024 01:45,3.72,12.77
14.01.2024 02:00,5.49,15.33
14.01.2024 02:15,3.5,13.74
14.01.2024 02:30,2.05,13.42
14.01.2024 02:45,0.23,10.07
14.01.2024 03:00,2.34,14.31
14.01.2024 03:15,4.03,13.76
14.01.2024 03:30,5,13.75
14.01.2024 03:45,0.1,13.86
14.01.2024 04:00,5.24,13.91
14.01.2024 04:15,5.25,13.53
14.01.2024 04:30,5.4,13.53
14.01.2024 04:45,5.37,14.06
14.01.2024 05:00,4.74,13.78
14.01.2024 05:15,5.33,13.35
14.01.2024 05:30,5.39,13.94
14.01.2024 05:45,2.33,14.52
14.01.2024 06:00,-1.28,10.01
14.01.2024 06:15,3.91,12.78
14.01.2024 06:30,5.27,15.66
14.01.2024 06:45,5.38,15.43
14.01.2024 07:00,1.9,14.65
14.01.2024 07:15,5.37,14.48
14.01.2024 07:30,5.34,15.05
14.01.2024 07:45,5.25,15.52
14.01.2024 08:00,4.85,14.42
14.01.2024 08:15,5.34,14.34
14.01.2024 08:30,5.33,15.46
14.01.2024 08:45,5.13,15.13
14.01.2024 09:00,5.45,15.67
14.01.2024 09:15,5.4,14.57
14.01.2024 09:30,5.45,13.86
14.01.2024 09:45,5.48,15.02
14.01.2024 10:00,5.48,15.32
14.01.2024 10:15,5.47,15.89
14.01.2024 10:30,5.48,14.49
14.01.2024 10:45,5.42,14.94
14.01.2024 11:00,7.29,15.71
14.01.2024 11:15,5.59,14.6
14.01.2024 11:30,5.58,15.25
14.01.2024 11:45,5.32,16.09
14.01.2024 12:00,5.29,14.93
14.01.2024 12:15,5.31,15.29
14.01.2024 12:30,5.31,14.62
14.01.2024 12:45,4.2,15.41
14.01.2024 13:00,5.4,16.82
14.01.2024 13:15,5.16,15.2
14.01.2024 13:30,5.21,14.47
14.01.2024 13:45,3.05,14.31
14.01.2024 14:00,1.72,14.76
14.01.2024 14:15,3.99,14.65
14.01.2024 14:30,3.47,14.89
14.01.2024 14:45,3.81,14.69
14.01.2024 15:00,-1.96,14.54
14.01.2024 15:15,2.19,14.02
14.01.2024 15:30,5.58,14.4
14.01.2024 15:45,5.67,15.74
14.01.2024 16:00,4.49,14.25
14.01.2024 16:15,4.9,14.18
14.01.2024 16:30,5.89,14.69
14.01.2024 16:45,5.33,15.76
14.01.2024 17:00,5.43,15.34
14.01.2024 17:15,6.28,15.59
14.01.2024 17:30,6.26,18.87
14.01.2024 17:45,6.3,21.06
14.01.2024 18:00,5.24,14.36
14.01.2024 18:15,6.28,14.87
14.01.2024 18:30,6.02,14.43
14.01.2024 18:45,5.6,14.83
14.01.2024 19:00,3.72,14.26
14.01.2024 19:15,2.86,11.15
14.01.2024 19:30,3.33,14.43
14.01.2024 19:45,-6.23,11.15
14.01.2024 20:00,2.42,16.21
14.01.2024 20:15,1.13,13.69
14.01.2024 20:30,-3.1,14.62
14.01.2024 20:45,1.64,10.83
14.01.2024 21:00,4.05,15.52
14.01.2024 21:15,-0.43,15.28
14.01.2024 21:30,-4.96,15.29
14.01.2024 21:45,-6.79,10.55
14.01.2024 22:00,-0.03,15.88
14.01.2024 22:15,1.78,15.18
14.01.2024 22:30,1.13,15.26
14.01.2024 22:45,-0.18,10.46
14.01.2024 23:00,2.95,16.15
14.01.2024 23:15,-8.28,14.93
14.01.2024 23:30,-8.86,10.11
14.01.2024 23:45,-11.28,10.11
15.01.2024 00:00,1.55,15.89
15.01.2024 00:15,6.39,13.59
15.01.2024 00:30,4.76,13.12
15.01.2024 00:45,3.1,10.29
15.01.2024 01:00,3.9,14.63
15.01.2024 01:15,6.37,13.27
15.01.2024 01:30,6.37,13.17
15.01.2024 01:45,4.28,13.09
15.01.2024 02:00,5.8,14.47
15.01.2024 02:15,5.17,13.09
15.01.2024 02:30,5.65,13.2
15.01.2024 02:45,5.21,13.09
15.01.2024 03:00,5.62,14.03
15.01.2024 03:15,5.36,13.63
15.01.2024 03:30,5.66,13.25
15.01.2024 03:45,5.18,13.09
15.01.2024 04:00,5.12,13.36
15.01.2024 04:15,5.37,13.32
15.01.2024 04:30,5.12,14.41
15.01.2024 04:45,4.6,13.96
15.01.2024 05:00,-1.86,10.35
15.01.2024 05:15,5.76,13.19
15.01.2024 05:30,6.01,15.37
15.01.2024 05:45,4.48,17.49
15.01.2024 06:00,-22.96,13.8
15.01.2024 06:15,6.85,14.32
15.01.2024 06:30,6.85,19.16
15.01.2024 06:45,6.85,20.81
15.01.2024 07:00,5.44,14.99
15.01.2024 07:15,7.1,15.8
15.01.2024 07:30,7.1,17.78
15.01.2024 07:45,7.1,22.07
15.01.2024 08:00,7.39,17.67
15.01.2024 08:15,7.39,16.83
15.01.2024 08:30,7.56,16.34
15.01.2024 08:45,7.48,16.76
15.01.2024 09:00,8.9,18.79
15.01.2024 09:15,7.52,17.41
15.01.2024 09:30,7.58,16.22
15.01.2024 09:45,7.56,15.84
15.01.2024 10:00,7.65,17.55
15.01.2024 10:15,7.56,17.18
15.01.2024 10:30,7.49,15.69
15.01.2024 10:45,7.38,15.27
15.01.2024 11:00,7.36,14.15
15.01.2024 11:15,7.53,14.97
15.01.2024 11:30,7.53,16.11
15.01.2024 11:45,7.58,17.5
15.01.2024 12:00,8.38,17.63
15.01.2024 12:15,6.27,17.16
15.01.2024 12:30,5.78,14.16
15.01.2024 12:45,4.71,14.19
15.01.2024 13:00,6.38,14.02
15.01.2024 13:15,7.35,14.81
15.01.2024 13:30,7.44,13.89
15.01.2024 13:45,6.64,13.68
15.01.2024 14:00,6.81,14.29
15.01.2024 14:15,6.81,14.29
15.01.2024 14:30,6.84,14.29
15.01.2024 14:45,5.91,14.28
15.01.2024 15:00,6.23,13.45
15.01.2024 15:15,5.28,13.45
15.01.2024 15:30,6.06,13.53
15.01.2024 15:45,6.61,13.87
15.01.2024 16:00,6.44,15.14
15.01.2024 16:15,7.58,15.44
15.01.2024 16:30,7.96,15
15.01.2024 16:45,8.26,15.58
15.01.2024 17:00,6.26,15.87
15.01.2024 17:15,7.54,16.47
15.01.2024 17:30,7.56,17.43
15.01.2024 17:45,7.56,18.27
15.01.2024 18:00,7.54,16.94
15.01.2024 18:15,7.59,16.59
15.01.2024 18:30,7.59,17.01
15.01.2024 18:45,7.61,17.16
15.01.2024 19:00,7.65,17.07
15.01.2024 19:15,7.62,16.26
15.01.2024 19:30,7.6,15.78
15.01.2024 19:45,5.69,15.88
15.01.2024 20:00,6.99,16.3
15.01.2024 20:15,7.52,15.85
15.01.2024 20:30,6.01,15.34
15.01.2024 20:45,4.26,11.98
15.01.2024 21:00,5,15.36
15.01.2024 21:15,7.24,15.12
15.01.2024 21:30,6.69,14.45
15.01.2024 21:45,2.9,11.33
15.01.2024 22:00,3.8,15.72
15.01.2024 22:15,7.18,15.65
15.01.2024 22:30,6.87,14.48
15.01.2024 22:45,4.41,13.8
15.01.2024 23:00,6.37,17.31
15.01.2024 23:15,6.31,17.27
15.01.2024 23:30,5.56,13.76
15.01.2024 23:45,5.02,10.69
16.01.2024 00:00,5.27,16.84
16.01.2024 00:15,5.59,16.83
16.01.2024 00:30,4.81,14.41
16.01.2024 00:45,1.88,10.32
16.01.2024 01:00,3.45,14.17
16.01.2024 01:15,5.2,14.19
16.01.2024 01:30,5.75,14.24
16.01.2024 01:45,4.85,13.64
16.01.2024 02:00,5.16,16.6
16.01.2024 02:15,5.72,15.63
16.01.2024 02:30,5.76,14.09
16.01.2024 02:45,6.22,14.1
16.01.2024 03:00,6.24,14.3
16.01.2024 03:15,5.11,14.35
16.01.2024 03:30,5.11,14.05
16.01.2024 03:45,5.11,14.03
16.01.2024 04:00,6.15,13.87
16.01.2024 04:15,6.17,14.43
16.01.2024 04:30,6.35,15.99
16.01.2024 04:45,5.91,17.07
16.01.2024 05:00,5.44,13.77
16.01.2024 05:15,6.16,13.99
16.01.2024 05:30,6.5,15.95
