,datetime,Hydro_Pumped_Storage,Hydro_Run_of_river_and_poundage,Hydro_Water_Reservoir,Nuclear,Solar,Wind_Onshore
62657,2024-01-15 12:00:00+01:00,1125,108.0,2703,3019,31.0,14.0
62658,2024-01-15 13:00:00+01:00,1250,116.0,2751,3018,50.0,14.0
62659,2024-01-15 14:00:00+01:00,1893,129.0,3002,3017,33.0,14.0
62660,2024-01-15 15:00:00+01:00,1855,148.0,2988,3018,20.0,20.0
62661,2024-01-15 16:00:00+01:00,1764,169.0,3182,3019,9.0,26.0
62662,2024-01-15 17:00:00+01:00,1981,210.0,3405,3017,0.0,25.0
62663,2024-01-15 18:00:00+01:00,2103,239.0,3389,3019,0.0,24.0
62664,2024-01-15 19:00:00+01:00,1879,217.0,3510,3019,0.0,18.0
62665,2024-01-15 20:00:00+01:00,1578,149.0,3243,3020,0.0,14.0
62666,2024-01-15 21:00:00+01:00,996,118.0,2811,3021,0.0,11.0
62667,2024-01-15 22:00:00+01:00,890,120.0,2483,3021,0.0,8.0
62668,2024-01-15 23:00:00+01:00,730,126.0,1419,3023,0.0,6.0
62669,2024-01-16 00:00:00+01:00,497,126.0,1022,3022,0.0,6.0
62670,2024-01-16 01:00:00+01:00,410,97.0,939,3024,0.0,4.0
62671,2024-01-16 02:00:00+01:00,314,113.0,601,3025,0.0,3.0
62672,2024-01-16 03:00:00+01:00,316,116.0,603,3026,0.0,5.0
62673,2024-01-16 04:00:00+01:00,401,114.0,862,3023,0.0,8.0
62674,2024-01-16 05:00:00+01:00,623,125.0,1561,3024,0.0,5.0
62675,2024-01-16 06:00:00+01:00,1788,127.0,2832,3023,0.0,6.0
62676,2024-01-16 07:00:00+01:00,2635,205.0,3515,3026,0.0,8.0
62677,2024-01-16 08:00:00+01:00,3445,232.0,3811,3028,0.0,11.0
62678,2024-01-16 09:00:00+01:00,3288,240.0,3733,3024,10.0,14.0
62679,2024-01-16 10:00:00+01:00,3121,196.0,3735,3021,34.0,11.0
62680,2024-01-16 11:00:00+01:00,2707,152.0,3401,3022,57.0,11.0
62681,2024-01-16 12:00:00+01:00,1685,133.0,2989,3021,120.0,11.0
62682,2024-01-16 13:00:00+01:00,1438,135.0,2595,3021,168.0,8.0
62683,2024-01-16 14:00:00+01:00,1624,137.0,2786,3019,159.0,6.0
62684,2024-01-16 15:00:00+01:00,1907,148.0,3059,3020,83.0,5.0
62685,2024-01-16 16:00:00+01:00,1956,190.0,3492,3027,17.0,13.0
62686,2024-01-16 17:00:00+01:00,2803,221.0,3540,3023,0.0,27.0
62687,2024-01-16 18:00:00+01:00,2835,239.0,3591,3018,0.0,32.0
62688,2024-01-16 19:00:00+01:00,1939,219.0,3262,3020,0.0,37.0
62689,2024-01-16 20:00:00+01:00,1436,147.0,2875,3020,0.0,42.0
62690,2024-01-16 21:00:00+01:00,1000,131.0,2068,3021,0.0,47.0
62691,2024-01-16 22:00:00+01:00,933,133.0,2042,3023,0.0,51.0
62692,2024-01-16 23:00:00+01:00,778,130.0,1646,3022,0.0,56.0
62693,2024-01-17 00:00:00+01:00,686,96.0,1069,3022,0.0,60.0
62694,2024-01-17 01:00:00+01:00,636,87.0,985,3022,0.0,58.0
62695,2024-01-17 02:00:00+01:00,272,96.0,837,3022,0.0,56.0
62696,2024-01-17 03:00:00+01:00,176,105.0,755,3020,0.0,55.0
62697,2024-01-17 04:00:00+01:00,155,98.0,723,3020,0.0,54.0
62698,2024-01-17 05:00:00+01:00,592,115.0,913,3018,0.0,53.0
62699,2024-01-17 06:00:00+01:00,1280,136.0,2427,3017,0.0,60.0
62700,2024-01-17 07:00:00+01:00,1485,209.0,2589,3017,0.0,63.0
62701,2024-01-17 08:00:00+01:00,2137,231.0,3553,3017,0.0,64.0
62702,2024-01-17 09:00:00+01:00,2517,227.0,3644,3017,0.0,62.0
62703,2024-01-17 10:00:00+01:00,2200,192.0,3699,3029,9.0,61.0
62704,2024-01-17 11:00:00+01:00,2260,213.0,3648,3028,29.0,63.0
62705,2024-01-17 12:00:00+01:00,2511,187.0,3481,3018,65.0,59.0
62706,2024-01-17 13:00:00+01:00,2154,182.0,3342,3013,67.0,57.0
62707,2024-01-17 14:00:00+01:00,2234,185.0,3290,3011,64.0,58.0
62708,2024-01-17 15:00:00+01:00,2427,201.0,3442,3012,71.0,61.0
62709,2024-01-17 16:00:00+01:00,2800,245.0,3607,3011,12.0,60.0
62710,2024-01-17 17:00:00+01:00,2800,250.0,3657,3011,0.0,56.0
62711,2024-01-17 18:00:00+01:00,2432,253.0,3453,3010,0.0,57.0
62712,2024-01-17 19:00:00+01:00,2034,250.0,3333,3010,0.0,51.0
62713,2024-01-17 20:00:00+01:00,1883,198.0,3009,3009,0.0,47.0
62714,2024-01-17 21:00:00+01:00,1550,143.0,2804,3009,0.0,40.0
62715,2024-01-17 22:00:00+01:00,1343,135.0,2353,3011,0.0,42.0
62716,2024-01-17 23:00:00+01:00,487,112.0,1084,3009,0.0,42.0
62717,2024-01-18 00:00:00+01:00,463,92.0,1061,3008,0.0,43.0
62718,2024-01-18 01:00:00+01:00,194,99.0,876,3008,0.0,41.0
62719,2024-01-18 02:00:00+01:00,178,107.0,749,3008,0.0,34.0
62720,2024-01-18 03:00:00+01:00,149,100.0,589,3009,0.0,39.0
62721,2024-01-18 04:00:00+01:00,137,113.0,646,3009,0.0,44.0
62722,2024-01-18 05:00:00+01:00,212,118.0,749,3009,0.0,44.0
62723,2024-01-18 06:00:00+01:00,950,144.0,2116,3008,0.0,49.0
62724,2024-01-18 07:00:00+01:00,2401,164.0,3341,3007,0.0,47.0
62725,2024-01-18 08:00:00+01:00,3107,234.0,3713,3005,0.0,49.0
62726,2024-01-18 09:00:00+01:00,2957,230.0,3544,3005,33.0,52.0
62727,2024-01-18 10:00:00+01:00,2703,206.0,3517,3004,40.0,52.0
62728,2024-01-18 11:00:00+01:00,2535,155.0,3479,3003,222.0,49.0
62729,2024-01-18 12:00:00+01:00,2022,152.0,3064,3003,189.0,49.0
62730,2024-01-18 13:00:00+01:00,1765,145.0,2371,3002,231.0,47.0
62731,2024-01-18 14:00:00+01:00,1888,158.0,2390,3002,200.0,43.0
62732,2024-01-18 15:00:00+01:00,2086,203.0,2698,3015,153.0,26.0
62733,2024-01-18 16:00:00+01:00,2783,213.0,3141,3022,27.0,13.0
62734,2024-01-18 17:00:00+01:00,2944,228.0,3552,3024,0.0,13.0
62735,2024-01-18 18:00:00+01:00,1006,231.0,2447,1010,0.0,11.0
62736,2024-01-18 19:00:00+01:00,2856,202.0,3171,3026,0.0,11.0
62737,2024-01-18 20:00:00+01:00,1840,183.0,2656,3027,0.0,10.0
62738,2024-01-18 21:00:00+01:00,885,133.0,2226,3027,0.0,11.0
62739,2024-01-18 22:00:00+01:00,782,143.0,2266,3027,0.0,13.0
62740,2024-01-18 23:00:00+01:00,407,150.0,888,3030,0.0,12.0
62741,2024-01-19 00:00:00+01:00,364,116.0,547,3027,0.0,11.0
62742,2024-01-19 01:00:00+01:00,106,102.0,507,3028,0.0,11.0
62743,2024-01-19 02:00:00+01:00,107,104.0,554,3027,0.0,11.0
62744,2024-01-19 03:00:00+01:00,97,102.0,456,3026,0.0,11.0
62745,2024-01-19 04:00:00+01:00,99,97.0,454,3026,0.0,10.0
62746,2024-01-19 05:00:00+01:00,366,106.0,618,3023,0.0,10.0
62747,2024-01-19 06:00:00+01:00,1239,171.0,2390,3023,0.0,10.0
62748,2024-01-19 07:00:00+01:00,2616,189.0,3417,3024,0.0,11.0
62749,2024-01-19 08:00:00+01:00,3243,228.0,3812,3025,0.0,10.0
62750,2024-01-19 09:00:00+01:00,3168,216.0,3101,3023,22.0,12.0
62751,2024-01-19 10:00:00+01:00,2862,173.0,3397,3024,177.0,13.0
62752,2024-01-19 11:00:00+01:00,2179,165.0,3494,3024,380.0,14.0
62753,2024-01-19 12:00:00+01:00,1884,199.0,3208,3026,1484.0,13.0
62754,2024-01-19 13:00:00+01:00,1381,199.0,2550,3026,1494.0,12.0
62755,2024-01-19 14:00:00+01:00,1435,207.0,2188,3027,1096.0,8.0
62756,2024-01-19 15:00:00+01:00,1489,248.0,2371,3025,772.0,8.0
62757,2024-01-19 16:00:00+01:00,1829,278.0,2768,3023,184.0,7.0
62758,2024-01-19 17:00:00+01:00,2264,280.0,3056,3024,10.0,7.0
62759,2024-01-19 18:00:00+01:00,2474,285.0,3257,3023,0.0,8.0
62760,2024-01-19 19:00:00+01:00,2620,289.0,3692,3024,0.0,10.0
62761,2024-01-19 20:00:00+01:00,2183,259.0,3282,3025,0.0,13.0
62762,2024-01-19 21:00:00+01:00,1750,246.0,2462,3026,0.0,17.0
62763,2024-01-19 22:00:00+01:00,1536,228.0,2422,3027,0.0,19.0
62764,2024-01-19 23:00:00+01:00,1240,211.0,2194,3028,0.0,25.0
62765,2024-01-20 00:00:00+01:00,648,196.0,1278,3027,0.0,28.0
62766,2024-01-20 01:00:00+01:00,530,200.0,1140,3028,0.0,32.0
62767,2024-01-20 02:00:00+01:00,519,195.0,733,3027,0.0,41.0
62768,2024-01-20 03:00:00+01:00,592,197.0,630,3028,0.0,41.0
62769,2024-01-20 04:00:00+01:00,376,200.0,588,3028,0.0,45.0
62770,2024-01-20 05:00:00+01:00,475,206.0,675,3027,0.0,48.0
62771,2024-01-20 06:00:00+01:00,498,208.0,991,3026,0.0,50.0
62772,2024-01-20 07:00:00+01:00,690,223.0,1535,3026,0.0,51.0
62773,2024-01-20 08:00:00+01:00,1452,222.0,2532,3025,17.0,50.0
62774,2024-01-20 09:00:00+01:00,2061,213.0,2828,3027,281.0,45.0
62775,2024-01-20 10:00:00+01:00,1620,243.0,2525,3028,654.0,48.0
62776,2024-01-20 11:00:00+01:00,1065,212.0,2192,3030,1101.0,45.0
62777,2024-01-20 12:00:00+01:00,390,215.0,1103,3035,1325.0,41.0
62778,2024-01-20 13:00:00+01:00,166,206.0,660,3036,1318.0,34.0
62779,2024-01-20 14:00:00+01:00,175,217.0,821,3036,1077.0,33.0
62780,2024-01-20 15:00:00+01:00,857,216.0,1670,3034,662.0,34.0
62781,2024-01-20 16:00:00+01:00,1065,224.0,2399,3030,211.0,48.0
62782,2024-01-20 17:00:00+01:00,2287,234.0,3242,3025,10.0,49.0
62783,2024-01-20 18:00:00+01:00,2987,228.0,3388,3025,0.0,49.0
62784,2024-01-20 19:00:00+01:00,2058,235.0,3286,3027,0.0,43.0
62785,2024-01-20 20:00:00+01:00,1400,224.0,2389,3026,0.0,37.0
62786,2024-01-20 21:00:00+01:00,1072,209.0,2105,3027,0.0,26.0
62787,2024-01-20 22:00:00+01:00,1040,218.0,1931,3028,0.0,37.0
62788,2024-01-20 23:00:00+01:00,314,204.0,974,3030,0.0,41.0
62789,2024-01-21 00:00:00+01:00,263,189.0,561,3031,0.0,28.0
62790,2024-01-21 01:00:00+01:00,147,193.0,527,3028,0.0,32.0
62791,2024-01-21 02:00:00+01:00,55,192.0,476,3029,0.0,38.0
62792,2024-01-21 03:00:00+01:00,57,191.0,498,3031,0.0,42.0
62793,2024-01-21 04:00:00+01:00,67,192.0,525,3031,0.0,46.0
62794,2024-01-21 05:00:00+01:00,75,195.0,525,3029,0.0,52.0
62795,2024-01-21 06:00:00+01:00,198,202.0,551,3029,0.0,52.0
62796,2024-01-21 07:00:00+01:00,226,207.0,580,3028,0.0,51.0
62797,2024-01-21 08:00:00+01:00,126,220.0,535,1013,20.0,52.0
62798,2024-01-21 09:00:00+01:00,109,220.0,461,1013,198.0,51.0
62799,2024-01-21 10:00:00+01:00,140,239.0,567,3030,465.0,41.0
62800,2024-01-21 11:00:00+01:00,102,225.0,534,3028,688.0,38.0
62801,2024-01-21 12:00:00+01:00,61,205.0,436,3028,923.0,32.0
62802,2024-01-21 13:00:00+01:00,66,203.0,268,3027,1143.0,11.0
62803,2024-01-21 14:00:00+01:00,99,208.0,463,3027,1049.0,9.0
62804,2024-01-21 15:00:00+01:00,89,223.0,690,3026,649.0,11.0
62805,2024-01-21 16:00:00+01:00,145,223.0,1371,3024,213.0,20.0
62806,2024-01-21 17:00:00+01:00,970,247.0,2127,3023,9.0,33.0
62807,2024-01-21 18:00:00+01:00,1123,243.0,2345,3024,0.0,31.0
62808,2024-01-21 19:00:00+01:00,927,243.0,2082,3022,0.0,30.0
62809,2024-01-21 20:00:00+01:00,579,221.0,1641,3025,0.0,29.0
62810,2024-01-21 21:00:00+01:00,297,217.0,1198,3026,0.0,31.0
62811,2024-01-21 22:00:00+01:00,295,207.0,1561,3028,0.0,44.0
62812,2024-01-21 23:00:00+01:00,254,206.0,1894,3027,0.0,50.0
62813,2024-01-22 00:00:00+01:00,158,206.0,846,3026,0.0,56.0
62814,2024-01-22 01:00:00+01:00,138,196.0,705,3027,0.0,57.0
62815,2024-01-22 02:00:00+01:00,94,188.0,730,3027,0.0,56.0
62816,2024-01-22 03:00:00+01:00,85,192.0,662,3027,0.0,57.0
62817,2024-01-22 04:00:00+01:00,97,204.0,739,3025,0.0,56.0
62818,2024-01-22 05:00:00+01:00,252,226.0,947,3025,0.0,56.0
62819,2024-01-22 06:00:00+01:00,919,218.0,1872,3024,0.0,57.0
62820,2024-01-22 07:00:00+01:00,1776,273.0,2891,3023,0.0,56.0
62821,2024-01-22 08:00:00+01:00,1756,267.0,2919,3022,3.0,58.0
62822,2024-01-22 09:00:00+01:00,1432,268.0,2520,3023,110.0,58.0
62823,2024-01-22 10:00:00+01:00,1394,176.0,2296,3023,431.0,54.0
62824,2024-01-22 11:00:00+01:00,1365,168.0,2178,3020,667.0,56.0
62825,2024-01-22 12:00:00+01:00,1372,158.0,2250,3019,558.0,57.0
62826,2024-01-22 13:00:00+01:00,1201,133.0,2199,3016,318.0,58.0
62827,2024-01-22 14:00:00+01:00,1218,155.0,2219,3017,242.0,58.0
62828,2024-01-22 15:00:00+01:00,1216,158.0,2709,3015,39.0,58.0
62829,2024-01-22 16:00:00+01:00,1401,187.0,2837,3013,20.0,58.0
62830,2024-01-22 17:00:00+01:00,1482,238.0,2770,3009,0.0,50.0
62831,2024-01-22 18:00:00+01:00,2025,229.0,2959,3007,0.0,52.0
62832,2024-01-22 19:00:00+01:00,1590,208.0,2955,3006,0.0,54.0
62833,2024-01-22 20:00:00+01:00,1155,138.0,2568,3008,0.0,50.0
62834,2024-01-22 21:00:00+01:00,575,119.0,1904,3010,0.0,49.0
62835,2024-01-22 22:00:00+01:00,538,140.0,1851,3012,0.0,56.0
62836,2024-01-22 23:00:00+01:00,241,116.0,808,3010,0.0,56.0
62837,2024-01-23 00:00:00+01:00,177,129.0,753,3011,0.0,49.0
62838,2024-01-23 01:00:00+01:00,216,110.0,658,3012,0.0,41.0
62839,2024-01-23 02:00:00+01:00,237,109.0,665,3011,0.0,39.0
62840,2024-01-23 03:00:00+01:00,248,112.0,696,3012,0.0,49.0
62841,2024-01-23 04:00:00+01:00,193,116.0,669,3010,0.0,51.0
62842,2024-01-23 05:00:00+01:00,302,132.0,768,3011,0.0,49.0
62843,2024-01-23 06:00:00+01:00,939,148.0,2093,3010,0.0,44.0
62844,2024-01-23 07:00:00+01:00,2340,200.0,2762,3010,0.0,44.0
62845,2024-01-23 08:00:00+01:00,2568,223.0,3145,3014,10.0,40.0
62846,2024-01-23 09:00:00+01:00,2288,189.0,2972,3016,124.0,31.0
62847,2024-01-23 10:00:00+01:00,1543,139.0,2535,3014,694.0,41.0
62848,2024-01-23 11:00:00+01:00,707,127.0,1956,3013,1050.0,42.0
62849,2024-01-23 12:00:00+01:00,556,119.0,1561,3014,884.0,35.0
62850,2024-01-23 13:00:00+01:00,525,140.0,1677,3012,569.0,36.0
62851,2024-01-23 14:00:00+01:00,664,149.0,1917,3010,265.0,36.0
62852,2024-01-23 15:00:00+01:00,1116,123.0,2165,3010,124.0,38.0
62853,2024-01-23 16:00:00+01:00,1427,171.0,2568,3011,31.0,41.0
62854,2024-01-23 17:00:00+01:00,1960,198.0,2548,3010,0.0,47.0
62855,2024-01-23 18:00:00+01:00,2222,198.0,2683,3013,0.0,49.0
62856,2024-01-23 19:00:00+01:00,1655,173.0,2605,3013,0.0,52.0
62857,2024-01-23 20:00:00+01:00,1338,131.0,2036,3018,0.0,59.0
62858,2024-01-23 21:00:00+01:00,369,139.0,1566,3014,0.0,59.0
62859,2024-01-23 22:00:00+01:00,299,132.0,1313,3015,0.0,59.0
62860,2024-01-23 23:00:00+01:00,280,128.0,620,3017,0.0,58.0
62861,2024-01-24 00:00:00+01:00,244,112.0,621,3017,0.0,56.0
62862,2024-01-24 01:00:00+01:00,251,95.0,638,3017,0.0,56.0
62863,2024-01-24 02:00:00+01:00,35,99.0,385,1002,0.0,55.0
62864,2024-01-24 03:00:00+01:00,29,108.0,361,1002,0.0,52.0
62865,2024-01-24 04:00:00+01:00,23,104.0,469,1001,0.0,54.0
62866,2024-01-24 05:00:00+01:00,53,111.0,634,1000,0.0,53.0
62867,2024-01-24 06:00:00+01:00,300,160.0,920,999,0.0,54.0
62868,2024-01-24 07:00:00+01:00,356,169.0,2011,996,0.0,54.0
62869,2024-01-24 08:00:00+01:00,346,182.0,2164,995,4.0,52.0
62870,2024-01-24 09:00:00+01:00,681,184.0,2096,2496,108.0,52.0
62871,2024-01-24 10:00:00+01:00,826,169.0,1995,2994,271.0,54.0
62872,2024-01-24 11:00:00+01:00,665,140.0,1622,2996,158.0,55.0
62873,2024-01-24 12:00:00+01:00,757,118.0,1657,2995,280.0,56.0
62874,2024-01-24 13:00:00+01:00,781,127.0,1648,2993,457.0,59.0
62875,2024-01-24 14:00:00+01:00,695,128.0,1595,2994,440.0,64.0
62876,2024-01-24 15:00:00+01:00,748,147.0,1596,2994,161.0,66.0
62877,2024-01-24 16:00:00+01:00,863,179.0,1543,2995,51.0,67.0
62878,2024-01-24 17:00:00+01:00,1294,210.0,1817,2994,4.0,65.0
62879,2024-01-24 18:00:00+01:00,772,206.0,1904,2995,0.0,56.0
62880,2024-01-24 19:00:00+01:00,800,171.0,1949,2999,0.0,55.0
62881,2024-01-24 20:00:00+01:00,581,153.0,1190,3002,0.0,54.0
62882,2024-01-24 21:00:00+01:00,503,139.0,929,3003,0.0,59.0
62883,2024-01-24 22:00:00+01:00,303,142.0,880,3005,0.0,55.0
62884,2024-01-24 23:00:00+01:00,142,120.0,734,3005,0.0,49.0
62885,2024-01-25 00:00:00+01:00,166,115.0,650,3005,0.0,47.0
62886,2024-01-25 01:00:00+01:00,129,135.0,508,3005,0.0,45.0
62887,2024-01-25 02:00:00+01:00,98,155.0,419,3006,0.0,35.0
62888,2024-01-25 03:00:00+01:00,88,146.0,360,3006,0.0,38.0
62889,2024-01-25 04:00:00+01:00,83,120.0,419,3005,0.0,41.0
62890,2024-01-25 05:00:00+01:00,395,133.0,510,3003,0.0,42.0
62891,2024-01-25 06:00:00+01:00,742,169.0,916,3002,0.0,40.0
62892,2024-01-25 07:00:00+01:00,1197,219.0,1971,3002,0.0,32.0
62893,2024-01-25 08:00:00+01:00,2091,220.0,2872,3002,28.0,28.0
62894,2024-01-25 09:00:00+01:00,1252,183.0,2154,3004,289.0,27.0
62895,2024-01-25 10:00:00+01:00,875,172.0,1624,3009,477.0,25.0
62896,2024-01-25 11:00:00+01:00,874,162.0,1442,3010,830.0,19.0
62897,2024-01-25 12:00:00+01:00,822,157.0,1024,3002,1213.0,14.0
62898,2024-01-25 13:00:00+01:00,1005,151.0,1352,2992,1290.0,15.0
62899,2024-01-25 14:00:00+01:00,893,158.0,1450,2996,592.0,11.0
62900,2024-01-25 15:00:00+01:00,1346,173.0,2528,2997,785.0,11.0
62901,2024-01-25 16:00:00+01:00,2083,190.0,2692,2997,374.0,12.0
62902,2024-01-25 17:00:00+01:00,2746,232.0,3337,2998,45.0,15.0
62903,2024-01-25 18:00:00+01:00,2834,213.0,3263,3000,0.0,16.0
62904,2024-01-25 19:00:00+01:00,2586,192.0,2829,3002,0.0,19.0
62905,2024-01-25 20:00:00+01:00,1178,178.0,2068,3001,0.0,25.0
62906,2024-01-25 21:00:00+01:00,769,151.0,1618,3002,0.0,20.0
62907,2024-01-25 22:00:00+01:00,462,138.0,1186,3004,0.0,21.0
62908,2024-01-25 23:00:00+01:00,369,125.0,725,3007,0.0,27.0
62909,2024-01-26 00:00:00+01:00,298,135.0,521,3007,0.0,28.0
62910,2024-01-26 01:00:00+01:00,310,132.0,499,3007,0.0,21.0
62911,2024-01-26 02:00:00+01:00,317,133.0,483,3008,0.0,12.0
62912,2024-01-26 03:00:00+01:00,257,123.0,504,3008,0.0,13.0
62913,2024-01-26 04:00:00+01:00,238,118.0,544,3008,0.0,30.0
62914,2024-01-26 05:00:00+01:00,351,133.0,584,3009,0.0,38.0
62915,2024-01-26 06:00:00+01:00,865,154.0,974,3008,0.0,42.0
62916,2024-01-26 07:00:00+01:00,1170,159.0,1772,3006,0.0,50.0
62917,2024-01-26 08:00:00+01:00,1137,191.0,1865,3009,35.0,46.0
62918,2024-01-26 09:00:00+01:00,816,187.0,1478,3013,283.0,44.0
62919,2024-01-26 10:00:00+01:00,545,145.0,948,3009,413.0,42.0
62920,2024-01-26 11:00:00+01:00,504,148.0,907,3009,509.0,44.0
62921,2024-01-26 12:00:00+01:00,762,189.0,1183,2836,303.0,36.0
62922,2024-01-26 13:00:00+01:00,757,212.0,1060,3010,149.0,38.0
62923,2024-01-26 14:00:00+01:00,766,230.0,1016,3009,79.0,41.0
62924,2024-01-26 15:00:00+01:00,993,236.0,1129,3008,83.0,42.0
62925,2024-01-26 16:00:00+01:00,1226,231.0,1573,3006,58.0,40.0
62926,2024-01-26 17:00:00+01:00,1206,270.0,2012,3007,10.0,35.0
62927,2024-01-26 18:00:00+01:00,1742,265.0,2666,3005,0.0,32.0
62928,2024-01-26 19:00:00+01:00,1936,259.0,2681,3007,0.0,30.0
62929,2024-01-26 20:00:00+01:00,1290,246.0,2134,3009,0.0,22.0
62930,2024-01-26 21:00:00+01:00,627,226.0,856,3009,0.0,17.0
62931,2024-01-26 22:00:00+01:00,553,220.0,857,3014,0.0,17.0
62932,2024-01-26 23:00:00+01:00,287,226.0,708,3016,0.0,9.0
62933,2024-01-27 00:00:00+01:00,215,205.0,366,3017,0.0,5.0
62934,2024-01-27 01:00:00+01:00,102,205.0,334,3019,0.0,8.0
62935,2024-01-27 02:00:00+01:00,105,216.0,311,3022,0.0,6.0
62936,2024-01-27 03:00:00+01:00,145,207.0,322,3022,0.0,4.0
62937,2024-01-27 04:00:00+01:00,142,208.0,344,3022,0.0,2.0
62938,2024-01-27 05:00:00+01:00,81,195.0,296,3022,0.0,2.0
62939,2024-01-27 06:00:00+01:00,72,222.0,381,3022,0.0,1.0
62940,2024-01-27 07:00:00+01:00,84,231.0,448,3022,0.0,2.0
62941,2024-01-27 08:00:00+01:00,165,226.0,883,3024,23.0,3.0
62942,2024-01-27 09:00:00+01:00,129,226.0,545,3026,343.0,6.0
62943,2024-01-27 10:00:00+01:00,70,216.0,287,3025,773.0,11.0
62944,2024-01-27 11:00:00+01:00,81,213.0,238,3024,1153.0,10.0
62945,2024-01-27 12:00:00+01:00,67,210.0,221,3019,1377.0,5.0
62946,2024-01-27 13:00:00+01:00,68,215.0,229,3019,1368.0,5.0
62947,2024-01-27 14:00:00+01:00,96,212.0,247,3018,1136.0,4.0
62948,2024-01-27 15:00:00+01:00,113,212.0,487,3017,741.0,6.0
62949,2024-01-27 16:00:00+01:00,694,221.0,1816,3014,294.0,8.0
62950,2024-01-27 17:00:00+01:00,2414,228.0,2735,3014,25.0,5.0
62951,2024-01-27 18:00:00+01:00,2937,245.0,3336,3014,0.0,4.0
62952,2024-01-27 19:00:00+01:00,2402,250.0,2942,3018,0.0,5.0
62953,2024-01-27 20:00:00+01:00,1024,223.0,1622,3022,0.0,8.0
62954,2024-01-27 21:00:00+01:00,315,211.0,1091,3022,0.0,14.0
62955,2024-01-27 22:00:00+01:00,98,214.0,1122,3024,0.0,17.0
62956,2024-01-27 23:00:00+01:00,106,217.0,312,3026,0.0,17.0
62957,2024-01-28 00:00:00+01:00,116,186.0,288,3026,0.0,18.0
62958,2024-01-28 01:00:00+01:00,83,194.0,214,3029,0.0,11.0
62959,2024-01-28 02:00:00+01:00,68,199.0,171,3027,0.0,10.0
62960,2024-01-28 03:00:00+01:00,67,204.0,149,3024,0.0,12.0
62961,2024-01-28 04:00:00+01:00,80,210.0,187,3025,0.0,18.0
62962,2024-01-28 05:00:00+01:00,66,211.0,186,3025,0.0,16.0
62963,2024-01-28 06:00:00+01:00,112,216.0,197,3024,0.0,11.0
62964,2024-01-28 07:00:00+01:00,126,216.0,255,3024,0.0,10.0
62965,2024-01-28 08:00:00+01:00,84,217.0,355,3023,22.0,10.0
62966,2024-01-28 09:00:00+01:00,75,215.0,276,3026,201.0,10.0
62967,2024-01-28 10:00:00+01:00,56,216.0,249,3024,394.0,7.0
62968,2024-01-28 11:00:00+01:00,28,195.0,208,3024,682.0,6.0
62969,2024-01-28 12:00:00+01:00,39,195.0,253,3022,1353.0,8.0
62970,2024-01-28 13:00:00+01:00,40,203.0,232,3020,1331.0,10.0
62971,2024-01-28 14:00:00+01:00,45,200.0,209,3018,1116.0,14.0
62972,2024-01-28 15:00:00+01:00,111,205.0,261,3019,722.0,23.0
62973,2024-01-28 16:00:00+01:00,277,213.0,1162,3019,301.0,22.0
62974,2024-01-28 17:00:00+01:00,785,214.0,1932,3019,25.0,21.0
62975,2024-01-28 18:00:00+01:00,1052,214.0,2337,3019,0.0,17.0
62976,2024-01-28 19:00:00+01:00,892,221.0,2113,3020,0.0,20.0
62977,2024-01-28 20:00:00+01:00,305,218.0,1427,3022,0.0,23.0
62978,2024-01-28 21:00:00+01:00,177,210.0,897,3024,0.0,19.0
62979,2024-01-28 22:00:00+01:00,168,214.0,585,3025,0.0,18.0
62980,2024-01-28 23:00:00+01:00,106,207.0,500,3028,0.0,16.0
62981,2024-01-29 00:00:00+01:00,199,192.0,315,3025,0.0,18.0
62982,2024-01-29 01:00:00+01:00,77,187.0,204,3026,0.0,22.0
62983,2024-01-29 02:00:00+01:00,42,185.0,193,3030,0.0,16.0
62984,2024-01-29 03:00:00+01:00,37,188.0,162,3028,0.0,11.0
62985,2024-01-29 04:00:00+01:00,43,192.0,189,3025,0.0,10.0
62986,2024-01-29 05:00:00+01:00,120,211.0,329,3026,0.0,13.0
62987,2024-01-29 06:00:00+01:00,1113,242.0,1992,2520,0.0,12.0
62988,2024-01-29 07:00:00+01:00,2957,269.0,3296,3024,0.0,10.0
62989,2024-01-29 08:00:00+01:00,2951,249.0,3111,3026,39.0,12.0
62990,2024-01-29 09:00:00+01:00,2258,211.0,2993,3026,252.0,15.0
62991,2024-01-29 10:00:00+01:00,1161,151.0,1676,3024,526.0,10.0
62992,2024-01-29 11:00:00+01:00,693,137.0,1238,3025,753.0,5.0
62993,2024-01-29 12:00:00+01:00,413,134.0,1047,3024,1242.0,4.0
62994,2024-01-29 13:00:00+01:00,373,136.0,1182,3022,1338.0,6.0
62995,2024-01-29 14:00:00+01:00,1081,152.0,1610,3019,1160.0,5.0
62996,2024-01-29 15:00:00+01:00,2470,178.0,2501,3016,790.0,3.0
62997,2024-01-29 16:00:00+01:00,3002,210.0,2891,3015,242.0,2.0
62998,2024-01-29 17:00:00+01:00,3170,224.0,3203,3013,20.0,2.0
62999,2024-01-29 18:00:00+01:00,3175,220.0,3264,3016,0.0,2.0
63000,2024-01-29 19:00:00+01:00,2661,222.0,3264,3018,0.0,5.0
63001,2024-01-29 20:00:00+01:00,1748,164.0,2636,3020,0.0,8.0
63002,2024-01-29 21:00:00+01:00,1095,123.0,2197,3021,0.0,9.0
63003,2024-01-29 22:00:00+01:00,824,127.0,1849,3023,0.0,4.0
